	author_title	isbn10	isbn13
2254	 Tom Robbins.**FIERCE INVALIDS HOME FROM HOT CLIMATES		9780553107753
2255	 Tom Robbins.**JITTERBUG PERFUME		9780553268447
2256	 Tom Robbins.**SKINNY LEGS AND ALL		9783498057305
2257	 Tom Robbins.**VILLA INCOGNITO		9781842431016
2258	 Tom Wicker.**UNTO THIS HOUR		9780517448342
2259	 Tom Wolfe.**A MAN IN FULL		9780374270322
2260	 Tom Wolfe.**THE BONFIRE OF THE VANITIES		9780553381344
2261	 Toni Morrison.**BELOVED		9781906100131
2262	 Toni Morrison.**JAZZ		9780679411673
2263	 Toni Morrison.**PARADISE		9788482566498
2264	 Toni Morrison.**TAR BABY		9782735700479
2265	 Toni Morrison.**THE BLUEST EYE		9780452282193
2266	 Tony Hillerman.**A THIEF OF TIME		9780812482522
2267	 Tony Hillerman.**COYOTE WAITS		9780061186448
2268	 Tony Hillerman.**FINDING MOON		9780060547929
2269	 Tony Hillerman.**HUNTING BADGER		9780061097867
2270	 Tony Hillerman.**SACRED CLOWNS		9780606161756
2271	 Tony Hillerman.**TALKING GOD		9780718133764
2272	 Tony Hillerman.**THE FALLEN MAN		9780765108234
2273	 Tony Hillerman.**THE FIRST EAGLE		9780060547851
2274	 Tony Hillerman.**THE SHAPE SHIFTER		9780061212543
2275	 Tony Hillerman.**THE SINISTER PIG		9780060768409
2276	 Tony Hillerman.**THE WAILING WIND		9780061967818
2277	 Tracy Chevalier.**BURNING BRIGHT		9781101213582
2278	 Tracy Chevalier.**GIRL WITH A PEARL EARRING		9780606206730
2279	 Tracy Chevalier.**THE LADY AND THE UNICORN		9781587246142
2280	 Trevanian.**SHIBUMI		9780345301390
2281	 Trevanian.**THE SUMMER OF KATYA		9780307238467
2282	 Troy Denning.**INVINCIBLE		9780345477477
2283	 Umberto Eco.**BAUDOLINO		9788845247361
2284	 Umberto Eco.**FOUCAULT'S PENDULUM		9780436200311
2285	 Umberto Eco.**THE ISLAND OF THE DAY BEFORE		9789630764254
2286	 Umberto Eco.**THE NAME OF THE ROSE		9788497592581
2287	 V. S. Naipaul.**THE ENIGMA OF ARRIVAL		9780394509716
2288	 Victoria Holt.**DEVIL ON HORSEBACK		9780385132091
2289	 Victoria Holt.**THE HOUSE OF A THOUSAND LANTERNS		9780385008174
2290	 Victoria Holt.**THE INDIA FAN		9781402277436
2291	 Vince Flynn.**ACT OF TREASON		9781407428161
2292	 Vince Flynn.**EXECUTIVE POWER		9781847395733
2293	 Vince Flynn.**PROTECT AND DEFEND		9781435606548
2294	 Vince Flynn.**SEPARATION OF POWER		9780792728191
2295	 Vincent Lardo.**LAWRENCE SANDERS: McNALLY'S ALIBI		9781587243448
2296	 Vincent Lardo.**LAWRENCE SANDERS: McNALLY'S CHANCE		
2297	 Vincent Lardo.**LAWRENCE SANDERS: McNALLY'S FOLLY		
2298	 W. E. B. Griffin and William E. Butterworth IV.**THE DOUBLE AGENTS		9781456101855
2299	 W. E. B. Griffin.**BATTLEGROUND		9781440635854
2300	 W. E. B. Griffin.**BEHIND THE LINES		9780399140860
2301	 W. E. B. Griffin.**BLOOD AND HONOR		9781436219532
2302	 W. E. B. Griffin.**BY ORDER OF THE PRESIDENT		9780515139778
2303	 W. E. B. Griffin.**CLOSE COMBAT		9780399137662
2304	 W. E. B. Griffin.**COUNTERATTACK		9781436218375
2305	 W. E. B. Griffin.**FINAL JUSTICE		9781101385739
2306	 W. E. B. Griffin.**IN DANGER'S PATH		9781568957241
2307	 W. E. B. Griffin.**LINE OF FIRE		9781436218535
2308	 W. E. B. Griffin.**SPECIAL OPS		9780515132489
2309	 W. E. B. Griffin.**THE AVIATORS		9780399136832
2310	 W. E. B. Griffin.**THE FIGHTING AGENTS		9780307943620
2311	 W. E. B. Griffin.**THE HOSTAGE		9780786282357
2312	 W. E. B. Griffin.**THE HUNTERS		9780727864611
2313	 W. E. B. Griffin.**THE INVESTIGATORS		9781440632648
2314	 W. E. B. Griffin.**THE LAST HEROES		9780515123296
2315	 W. E. B. Griffin.**THE NEW BREED		9780515092264
2316	 W. E. B. Griffin.**THE SHOOTERS		9780399154409
2317	 W. E. B. Griffin.**THE SOLDIER SPIES		9781436219839
2318	 W. E. B. Griffin.**UNDER FIRE		9780375431609
2319	 W.E.B. Griffin and William E. Butterworth IV.**THE SABOTEURS		9781101215005
2320	 W.E.B. Griffin.**THE MURDERERS		9781436233484
2321	 Walker Percy.**THE SECOND COMING		9780786104703
2322	 Walker Percy.**THE THANATOS SYNDROME		9780786109005
2323	 Wally Lamb.**I KNOW THIS MUCH IS TRUE		9780694519408
2324	 Walter F. Murphy.**THE VICAR OF CHRIST		9780345320391
2325	 Walter J. Boyne and Steven L. Thompson.**THE WILD BLUE		
2326	 Walter Mosley.**A LITTLE YELLOW DOG		9780671019860
2327	 Wendy Wasserstein.**ELEMENTS OF STYLE		9781283995368
2328	 Whitley Strieber and James W. Kunetka.**WARDAY		9780446326308
2329	 Whitley Strieber.**MAJESTIC		9780517074251
2330	 Wilbur Smith.**HUNGRY AS THE SEA		9789500406314
2331	 Wilbur Smith.**RIVER GOD		9789725686041
2332	 Wilbur Smith.**THE DELTA DECISION		9780451136978
2333	 Wilbur Smith.**THE QUEST		9781405005807
2334	 Wilhelm Grimm.**DEAR MILI		9783219104707
2335	 William Diehl.**HOOLIGANS		9780722130070
2336	 William Diehl.**REIGN IN HELL		9780099579571
2337	 William Diehl.**THAI HORSE		9780593015605
2338	 William Gibson.**PATTERN RECOGNITION		9782846267281
2339	 William Gibson.**SPOOK COUNTRY		9780141016719
2340	 William Goldman.**TINSEL		9780440087359
2341	 William J. Caunitz.**BLACK SAND		9780517064382
2342	 William J. Caunitz.**SUSPECTS		9780099523208
2343	 William Kennedy.**QUINN'S BOOK		
2344	 William Kotzwinkle.**E.T. THE EXTRA-TERRESTRIAL STORYBOOK		9780722152423
2345	 William Martin.**BACK BAY		9780671415044
2346	 William Martin.**NERVE ENDINGS		9780708826522
2347	 William Peter Blatty.**LEGION		9788467010503
2348	 William Safire.**FREEDOM		
2349	 William Safire.**FULL DISCLOSURE		9780345271952
2350	 William Shatner with Judith and Garfield Reeves-Stevens.**THE RETURN		
2351	 William Styron.**SOPHIE'S CHOICE		9780099470441
2352	 Winston Groom.**GUMP & CO.		
2353	 Yann Martel.**LIFE OF PI		9780756933937
2354	 de Deveraux.**MOUNTAIN LAUREL		
2355	''  Helen Hooven Santmyer.**''. . . AND LADIES OF THE CLUB		9780330294041
2356	**		
2357	1  Caroline Kennedy.**1 by Caroline Kennedy.		
2358	1  Michael Hague.**1 by Michael Hague.		
2359	1  Thomas Chastain.**1 by Thomas Chastain.		
2360	1 Elward.**1 Elward.		
2361	1 Greene.**1 Greene.		
2362	1 Haddon.**1 Haddon.		
2363	1 Higgins Clark.**1 Higgins Clark.		
2364	1 Illustrated  Alan Lee.**1 Illustrated by Alan Lee.		
2365	1 Mary S. Lovell.**1 Mary S. Lovell.		
2366	1 Other Top-ranking NATO Generals and Advisors.**1 Other Top-ranking NATO Generals and Advisors.		
2367	1 Stepanek.**1 Stepanek.		
2368	1 Thomas Chastain.**1 Thomas Chastain.		
2369	1 Updike and Katrina Kenison.**1 Updike and Katrina Kenison.		
2370	1**1		
2371	10 Elward.**10 Elward.		
2372	10 Gurganus.**10 Gurganus.		
2373	10 Illustrated  Alan Lee.**10 Illustrated by Alan Lee.		
2374	10 Illustrated  Michael Hague.**10 Illustrated by Michael Hague.		
2375	10 Other Top-ranking NATO Generals and Advisors.**10 Other Top-ranking NATO Generals and Advisors.		
2376	10 Thomas Chastain.**10 Thomas Chastain.		
2377	10**10		
2378	11 Gurganus.**11 Gurganus.		
2379	11 Illustrated  Alan Lee.**11 Illustrated by Alan Lee.		
2380	11 Illustrated  Michael Hague.**11 Illustrated by Michael Hague.		
2381	11 Other Top-ranking NATO Generals and Advisors.**11 Other Top-ranking NATO Generals and Advisors.		
2382	11**11		
2383	12 Elward.**12 Elward.		
2384	12 Gurganus.**12 Gurganus.		
2385	12 Illustrated  Alan Lee.**12 Illustrated by Alan Lee.		
2386	12 Illustrated  Michael Hague.**12 Illustrated by Michael Hague.		
2387	12 Other Top-ranking NATO Generals and Advisors.**12 Other Top-ranking NATO Generals and Advisors.		
2388	12 Stepanek.**12 Stepanek.		
2389	12 Thomas Chastain.**12 Thomas Chastain.		
2390	12**12		
2391	13 Elward.**13 Elward.		
2392	13 Gurganus.**13 Gurganus.		
2393	13 Illustrated  Alan Lee.**13 Illustrated by Alan Lee.		
2394	13 Illustrated  Michael Hague.**13 Illustrated by Michael Hague.		
2395	13 Other Top-ranking NATO Generals and Advisors.**13 Other Top-ranking NATO Generals and Advisors.		
2396	13 Thomas Chastain.**13 Thomas Chastain.		
2397	13**13		
2398	14 Elward.**14 Elward.		
2399	14 Gurganus.**14 Gurganus.		
2400	14 Other Top-ranking NATO Generals and Advisors.**14 Other Top-ranking NATO Generals and Advisors.		
2401	14 Thomas Chastain.**14 Thomas Chastain.		
2402	14**14		
2403	15  Caroline Kennedy.**15 by Caroline Kennedy.		
2404	15 Gurganus.**15 Gurganus.		
2405	15 Other Top-ranking NATO Generals and Advisors.**15 Other Top-ranking NATO Generals and Advisors.		
2406	15 Stepanek.**15 Stepanek.		
2407	15 Thomas Chastain.**15 Thomas Chastain.		
2408	15**15		
2409	16 Other Top-ranking NATO Generals and Advisors.**16 Other Top-ranking NATO Generals and Advisors.		
2410	16 Stepanek.**16 Stepanek.		
2411	16 Thomas Chastain.**16 Thomas Chastain.		
2412	16**16		
2413	17 Other Top-ranking NATO Generals and Advisors.**17 Other Top-ranking NATO Generals and Advisors.		
2414	17 Thomas Chastain.**17 Thomas Chastain.		
2415	17**17		
2416	18 Other Top-ranking NATO Generals and Advisors.**18 Other Top-ranking NATO Generals and Advisors.		
2417	18 Thomas Chastain.**18 Thomas Chastain.		
2418	18**18		
2419	19 Other Top-ranking NATO Generals and Advisors.**19 Other Top-ranking NATO Generals and Advisors.		
2420	19 Thomas Chastain.**19 Thomas Chastain.		
2421	19**19		
2422	2  Caroline Kennedy.**2 by Caroline Kennedy.		
2423	2  Thomas Chastain.**2 by Thomas Chastain.		
2424	2 Bellow.**2 Bellow.		
2425	2 Brett.**2 Brett.		
2426	2 Curtis. Illustrated  Laura Cornell.**2 Curtis. Illustrated by Laura Cornell.		
2427	2 Elward.**2 Elward.		9781785434846
2428	2 Greene.**2 Greene.		
2429	2 Haddon.**2 Haddon.		
2430	2 Illustrated  Alan Lee.**2 Illustrated by Alan Lee.		
2431	2 Other Top-ranking NATO Generals and Advisors.**2 Other Top-ranking NATO Generals and Advisors.		
2432	2 Stepanek.**2 Stepanek.		
2433	2 Thomas Chastain.**2 Thomas Chastain.		
2434	2**2		
2435	20 Thomas Chastain.**20 Thomas Chastain.		
2436	20**20		9781939457295
2437	21 Stepanek.**21 Stepanek.		
2438	21 Thomas Chastain.**21 Thomas Chastain.		
2439	21**21		
2440	22 Other Top-ranking NATO Generals and Advisors.**22 Other Top-ranking NATO Generals and Advisors.		
2441	22 Stepanek.**22 Stepanek.		
2442	22 Thomas Chastain.**22 Thomas Chastain.		
2443	22**22		
2444	23 Other Top-ranking NATO Generals and Advisors.**23 Other Top-ranking NATO Generals and Advisors.		
2445	23 Stepanek.**23 Stepanek.		
2446	23 Thomas Chastain.**23 Thomas Chastain.		
2447	23**23		
2448	24 Other Top-ranking NATO Generals and Advisors.**24 Other Top-ranking NATO Generals and Advisors.		
2449	24 Thomas Chastain.**24 Thomas Chastain.		
2450	24**24		
2451	25 Other Top-ranking NATO Generals and Advisors.**25 Other Top-ranking NATO Generals and Advisors.		
2452	25 Thomas Chastain.**25 Thomas Chastain.		
2453	25**25		
2454	26 Other Top-ranking NATO Generals and Advisors.**26 Other Top-ranking NATO Generals and Advisors.		
2455	26 Thomas Chastain.**26 Thomas Chastain.		
2456	26**26		
2457	27 Other Top-ranking NATO Generals and Advisors.**27 Other Top-ranking NATO Generals and Advisors.		
2458	27 Thomas Chastain.**27 Thomas Chastain.		
2459	28 Other Top-ranking NATO Generals and Advisors.**28 Other Top-ranking NATO Generals and Advisors.		
2460	28 Thomas Chastain.**28 Thomas Chastain.		
2461	28**28		
2462	29 Other Top-ranking NATO Generals and Advisors.**29 Other Top-ranking NATO Generals and Advisors.		
2463	29 Thomas Chastain.**29 Thomas Chastain.		
2464	29 of a small American town.**29 of a small American town.		
2465	29**29		
2466	3  Thomas Chastain.**3 by Thomas Chastain.		
2467	3 Elward.**3 Elward.		9788571951600
2468	3 Greene.**3 Greene.		
2469	3 Haddon.**3 Haddon.		
2470	3 Illustrated  Alan Lee.**3 Illustrated by Alan Lee.		
2471	3 Illustrated  Michael Hague.**3 Illustrated by Michael Hague.		
2472	3 Other Top-ranking NATO Generals and Advisors.**3 Other Top-ranking NATO Generals and Advisors.		
2473	3 Stepanek.**3 Stepanek.		
2474	3**3		
2475	30 Other Top-ranking NATO Generals and Advisors.**30 Other Top-ranking NATO Generals and Advisors.		
2476	30 Thomas Chastain.**30 Thomas Chastain.		
2477	30**30		
2478	31 Other Top-ranking NATO Generals and Advisors.**31 Other Top-ranking NATO Generals and Advisors.		
2479	31 Thomas Chastain.**31 Thomas Chastain.		
2480	31**31		
2481	32 Other Top-ranking NATO Generals and Advisors.**32 Other Top-ranking NATO Generals and Advisors.		
2482	33 Other Top-ranking NATO Generals and Advisors.**33 Other Top-ranking NATO Generals and Advisors.		
2483	33 Thomas Chastain.**33 Thomas Chastain.		
2484	34 Other Top-ranking NATO Generals and Advisors.**34 Other Top-ranking NATO Generals and Advisors.		
2485	34 Thomas Chastain.**34 Thomas Chastain.		
2486	35 Other Top-ranking NATO Generals and Advisors.**35 Other Top-ranking NATO Generals and Advisors.		
2487	35 Thomas Chastain.**35 Thomas Chastain.		
2488	35**35		
2489	36 Other Top-ranking NATO Generals and Advisors.**36 Other Top-ranking NATO Generals and Advisors.		
2490	36 Thomas Chastain.**36 Thomas Chastain.		
2491	37 Other Top-ranking NATO Generals and Advisors.**37 Other Top-ranking NATO Generals and Advisors.		
2492	37**37		
2493	38 Other Top-ranking NATO Generals and Advisors.**38 Other Top-ranking NATO Generals and Advisors.		
2494	38**38		
2495	39 Top-ranking NATO Generals and Advisors.**39 Top-ranking NATO Generals and Advisors.		
2496	39**39		
2497	4 Allsburg.**4 Allsburg.		
2498	4 Elward.**4 Elward.		
2499	4 Greene.**4 Greene.		
2500	4 Haddon.**4 Haddon.		
2501	4 Illustrated  Alan Lee.**4 Illustrated by Alan Lee.		
2502	4 Other Top-ranking NATO Generals and Advisors.**4 Other Top-ranking NATO Generals and Advisors.		
2503	4 Thomas Chastain.**4 Thomas Chastain.		
2504	4 and Lou Fancher.**4 and Lou Fancher.		
2505	4**4		
2506	40 Other Top-ranking NATO Generals and Advisors.**40 Other Top-ranking NATO Generals and Advisors.		
2507	40**40		9780830844340
2508	41**41		
2509	42**42		
2510	43**43		
2511	44**44		
2512	45**45		
2513	49**49		
2514	5 Elward.**5 Elward.		
2515	5 Illustrated  Alan Lee.**5 Illustrated by Alan Lee.		
2516	5 Other Top-ranking NATO Generals and Advisors.**5 Other Top-ranking NATO Generals and Advisors.		
2517	5 Stepanek.**5 Stepanek.		
2518	5 Thomas Chastain.**5 Thomas Chastain.		
2519	5**5		
2520	51**51		
2521	52**52		
2522	53**53		
2523	54**54		
2524	55**55		
2525	56**56		
2526	57**57		
2527	58**58		
2528	6  Caroline Kennedy.**6 by Caroline Kennedy.		
2529	6 Elward.**6 Elward.		
2530	6 Haddon.**6 Haddon.		
2531	6 Illustrated  Alan Lee.**6 Illustrated by Alan Lee.		
2532	6 Other Top-ranking NATO Generals and Advisors.**6 Other Top-ranking NATO Generals and Advisors.		
2533	6 Thomas Chastain.**6 Thomas Chastain.		
2534	6**6		
2535	60**60		
2536	62**62		
2537	63**63		
2538	64**64		
2539	65**65		
2540	66**66		
2541	67**67		
2542	7 Elward.**7 Elward.		
2543	7 Illustrated  Alan Lee.**7 Illustrated by Alan Lee.		
2544	7 Other Top-ranking NATO Generals and Advisors.**7 Other Top-ranking NATO Generals and Advisors.		
2545	7**7		
2546	74**74		
2547	77**77		
2548	8  Caroline Kennedy.**8 by Caroline Kennedy.		
2549	8 Bellow.**8 Bellow.		
2550	8 Curtis. Illustrated  Laura Cornell.**8 Curtis. Illustrated by Laura Cornell.		
2551	8 Other Top-ranking NATO Generals and Advisors.**8 Other Top-ranking NATO Generals and Advisors.		
2552	8 Thomas Chastain.**8 Thomas Chastain.		
2553	8**8		
2554	82**82		
2555	9 Elward.**9 Elward.		
2556	9 Gurganus.**9 Gurganus.		
2557	9 Illustrated  Alan Lee.**9 Illustrated by Alan Lee.		
2558	9 Thomas Chastain.**9 Thomas Chastain.		
2559	9**9		
2560	AI! PEDRITO!  L. Ron Hubbard and Kevin J. Anderson.**AI! PEDRITO! by L. Ron Hubbard and Kevin J. Anderson.		
2561	ARE YOU AFRAID OF THE DARK?  Sidney Sheldon.**ARE YOU AFRAID OF THE DARK? by Sidney Sheldon.		
2562	Agatha Christie.**POSTERN OF FATE		9788804510062
2563	BABY GIRL!  Fannie Flagg.**WELCOME TO THE WORLD		9780375704130
2564	BITTER SWEET  LaVyrie Spencer.**BITTER SWEET by LaVyrie Spencer.		
2565	Buffett.**Buffett.		
2566	By Danielle Steel.**FULL CIRCLE		9788820009243
2567	By Jeffrey Archer.**SHALL WE TELL THE PRESIDENT?		9780670639342
2568	By Len Deighton.**SPY SINKER		9780586068991
2569	By Louis L'Amour.**THE WALKING DRUM		9780553270136
2570	By M. Scott Peck.**A BED BY THE WINDOW		9781409007760
2571	By Robert Ludlum.**THE PARSIFAL MOSAIC		9780553252705
2572	CAN YOU KEEP A SECRET?  Sophie Kinsella.**CAN YOU KEEP A SECRET? by Sophie Kinsella.		
2573	CHRISTINE  Stephen King.**CHRISTINE by Stephen King.		
2574	COLLECTED STORIES OF WALLACE STEGNER.**COLLECTED STORIES OF WALLACE STEGNER.		9780394584096
2575	Clancy.**Clancy.		
2576	DISNEY'S BEAUTY AND THE BEAST.**DISNEY'S BEAUTY AND THE BEAST.		
2577	DISNEY'S POCAHONTAS.**DISNEY'S POCAHONTAS.		
2578	Dunne.**Dunne.		
2579	General Sir John Hackett and Other Top-ranking NATO Generals and Advisors.**THE THIRD WORLD WAR: August 1985		
2580	HELl!  W. E. B. Griffin.**RETREAT		9780515138610
2581	HIDDEN PASSIONS: Secrets From the Diaries of Tabitha Lenox.**HIDDEN PASSIONS: Secrets From the Diaries of Tabitha Lenox.		9780061020841
2582	JR.  John Gregory Dunne.**DUTCH SHEA		9781939126207
2583	James A. Michener.**James A. Michener.		
2584	KINFLICKS  Lisa Alther.**KINFLICKS by Lisa Alther.		
2585	L'Amour.**L'Amour.		
2586	MAGIC KINGDOM FOR SALE: Sold!  Terry Brooks.**MAGIC KINGDOM FOR SALE: Sold! by Terry Brooks.		9780307538086
2587	MacDonald.**THE DREADFUL LEMON SKY		9780449129647
2588	Martha Grimes.**Martha Grimes.		
2589	Morris West.**THE CLOWNS OF GOD		9780312044596
2590	Peter Benchley.**JAWS		9781400064564
2591	STEGNER.**STEGNER.		
2592	THE COLLECTED STORIES OF EUDORA WELTY.**THE COLLECTED STORIES OF EUDORA WELTY.		9780547538235
2593	THE LAST SUMMER**THE LAST SUMMER		
2594	THE PLACES YOU'LL GO!  Dr. Seuss.**OH		9780007413577
2595	THERE'S A HAIR IN MY DIRT!  Gary Larson.**THERE'S A HAIR IN MY DIRT! by Gary Larson.		
2596	THRILL!  Jackie Collins.**THRILL! by Jackie Collins.		
2597	WHAT'S HEAVEN?  Maria Shriver. Illustrated  Sandra Speidel.**WHAT'S HEAVEN? by Maria Shriver. Illustrated by Sandra Speidel.		
2598	WHERE IS JOE MERCHANT?  Jimmy Buffett.**WHERE IS JOE MERCHANT? by Jimmy Buffett.		
2599	a debutante's murder and other puzzles Travis McGee must solve to save his life.**11 disappearance		
2600	adapted  Don Ferguson.**DISNEY'S THE LION KING		
2601	adapted  Joan D. Vinge.**RETURN OF THE JEDI		
2602	adapted  Joan D. Vinge.**THE RETURN OF THE JEDI		
2603	created  Bill Adler and written  Thomas Chastain.**WHO KILLED THE ROBINS FAMILY?		
2604	edited  Joyce Reardon.**THE DIARY OF ELLEN RIMBAUER		
2605	edited  William J. Bennett. Illustrated  Michael Hague.**THE CHILDREN'S BOOK OF VIRTUES		
2606	men and women perform assigned services.**14 the America of the future		
2607	selected  Caroline Kennedy.**THE BEST-LOVED POEMS OF JACQUELINE KENNEDY ONASSIS		
2608	the West staves off the Russians in World War III.**1 nuclear weapons		
2609	translated  Seamus Heaney.**BEOWULF		
2610	written and illustrated  Chris Van Allsburg.**THE POLAR EXPRESS		
2611	written and illustrated  Mattie J. T. Stepanek.**JOURNEY THROUGH HEARTSONGS		
