	author_title	list_date	rank_this_wk	num_wks_on_list	rank_last_wk	isbn
469	Brad Thor**THE APOSTLE	2009-07-04	3.0	1	0.0	9781416586579
470	Brad Thor**THE APOSTLE	2009-07-11	5.0	2	3.0	9781416586579
471	Brad Thor**THE APOSTLE	2009-07-18	9.0	3	5.0	9781416586579
472	Brad Thor**THE APOSTLE	2009-07-25	12.0	4	9.0	9781416586579
473	Brad Thor**THE APOSTLE	2009-08-01	16.0	0	0.0	9781416586579
474	Brad Thor**THE APOSTLE	2010-05-23	6.0	1	0.0	9781416586579
475	Brad Thor**THE APOSTLE	2010-05-30	10.0	2	6.0	9781416586579
476	Brad Thor**THE APOSTLE	2010-06-06	15.0	3	10.0	9781416586579
477	Brad Thor**THE APOSTLE	2010-06-13	15.0	4	15.0	9781416586579
478	Brad Thor**THE APOSTLE	2010-06-20	14.0	5	15.0	9781416586579
479	Brad Thor**THE APOSTLE	2010-06-27	16.0	6	14.0	9781416586579
480	Brad Thor**THE ATHENA PROJECT	2010-11-28	10.0	1	0.0	9781439192955
481	Brad Thor**THE FIRST COMMANDMENT	2008-05-24	11.0	1	0.0	9781416543800
482	Brad Thor**THE FIRST COMMANDMENT	2008-05-31	12.0	2	0.0	9781416543800
483	Brad Thor**THE FIRST COMMANDMENT	2008-06-07	14.0	3	0.0	9781416543800
484	Brad Thor**THE FIRST COMMANDMENT	2008-06-14	13.0	4	0.0	9781416543800
485	Brad Thor**THE FIRST COMMANDMENT	2008-06-21	18.0	5	0.0	9781416543800
486	Brad Thor**THE LAST PATRIOT	2008-07-05	1.0	1	0.0	9781416543831
487	Brad Thor**THE LAST PATRIOT	2008-07-12	3.0	2	1.0	9781416543831
488	Brad Thor**THE LAST PATRIOT	2008-07-19	5.0	3	3.0	9781416543831
489	Brad Thor**THE LAST PATRIOT	2008-07-26	5.0	4	5.0	9781416543831
490	Brad Thor**THE LAST PATRIOT	2008-08-02	8.0	5	5.0	9781416543831
491	Brad Thor**THE LAST PATRIOT	2008-08-09	10.0	6	8.0	9781416543831
492	Brad Thor**THE LAST PATRIOT	2008-08-16	17.0	0	0.0	9781416543831
493	Brad Thor**THE LAST PATRIOT	2008-08-23	20.0	0	0.0	9781416543831
494	Brad Thor**THE LAST PATRIOT	2009-05-23	6.0	1	0.0	9781416543831
495	Brad Thor**THE LAST PATRIOT	2009-05-30	9.0	2	6.0	9781416543831
496	Brad Thor**THE LAST PATRIOT	2009-06-06	10.0	3	9.0	9781416543831
497	Brad Thor**THE LAST PATRIOT	2009-06-13	10.0	4	10.0	9781416543831
498	Brad Thor**THE LAST PATRIOT	2009-06-20	10.0	5	10.0	9781416543831
499	Brad Thor**THE LAST PATRIOT	2009-06-27	11.0	6	10.0	9781416543831
500	Brad Thor**THE LAST PATRIOT	2009-07-04	16.0	7	11.0	9781416543831
501	Brad Thor**THE LAST PATRIOT	2009-07-11	19.0	8	16.0	9781416543831
502	Brad Thor**THE LAST PATRIOT	2009-07-18	17.0	9	19.0	9781416543831
503	Brandon Sanderson**THE WAY OF KINGS	2010-09-05	7.0	1	0.0	9780765326355
504	Brandon Sanderson**THE WAY OF KINGS	2010-09-12	11.0	2	7.0	9780765326355
505	Brandon Sanderson**THE WAY OF KINGS	2010-09-19	20.0	0	0.0	9780765326355
506	Brenda Joyce**DARK EMBRACE	2008-08-30	14.0	1	0.0	9780373773343
507	Brenda Novak**TRUST ME	2008-06-14	20.0	1	0.0	9780778324126
508	Bret Easton Ellis**IMPERIAL BEDROOMS	2010-06-20	15.0	1	0.0	9780307266101
509	Brian Herbert and Kevin J Anderson**PAUL OF DUNE	2008-09-20	11.0	1	0.0	9780765312945
510	Brian Herbert and Kevin J Anderson**PAUL OF DUNE	2008-09-27	18.0	0	0.0	9780765312945
511	Brian Herbert and Kevin J Anderson**PAUL OF DUNE	2008-10-04	18.0	0	0.0	9780765312945
512	Brian Herbert and Kevin J Anderson**SANDWORMS OF DUNE	2008-07-19	8.0	1	0.0	9780765351494
513	Brian Herbert and Kevin J Anderson**THE WINDS OF DUNE	2009-08-08	15.0	1	0.0	9780765322722
514	Brunonia Barry**THE LACE READER	2008-08-02	7.0	1	0.0	9780061624766
515	Brunonia Barry**THE LACE READER	2008-08-09	7.0	2	7.0	9780061624766
516	Brunonia Barry**THE LACE READER	2008-08-16	10.0	3	7.0	9780061624766
517	Brunonia Barry**THE LACE READER	2008-08-23	10.0	4	10.0	9780061624766
518	Brunonia Barry**THE LACE READER	2008-08-30	13.0	5	10.0	9780061624766
519	Brunonia Barry**THE LACE READER	2008-09-06	18.0	0	0.0	9780061624766
520	C J Box**NOWHERE TO RUN	2010-04-11	17.0	0	0.0	9780399156458
521	C L Wilson**CROWN OF CRYSTAL FLAME	2010-10-31	13.0	1	0.0	9780062018960
522	CL Wilson**QUEEN OF SONG AND SOULS	2009-10-31	12.0	1	0.0	9780843960600
523	Candace Bushnell**ONE FIFTH AVENUE	2008-09-27	5.0	1	0.0	9781401301613
524	Candace Bushnell**ONE FIFTH AVENUE	2008-10-04	3.0	2	5.0	9781401301613
525	Candace Bushnell**ONE FIFTH AVENUE	2008-10-11	5.0	3	3.0	9781401301613
526	Candace Bushnell**ONE FIFTH AVENUE	2008-10-18	6.0	4	5.0	9781401301613
527	Candace Bushnell**ONE FIFTH AVENUE	2008-10-25	11.0	5	6.0	9781401301613
528	Candace Bushnell**ONE FIFTH AVENUE	2008-11-01	14.0	6	11.0	9781401301613
529	Candace Bushnell**ONE FIFTH AVENUE	2008-11-08	20.0	0	0.0	9781401301613
530	Candace Bushnell**ONE FIFTH AVENUE	2009-06-13	20.0	1	0.0	9781401301613
531	Candace Bushnell**ONE FIFTH AVENUE	2009-06-20	19.0	2	20.0	9781401301613
532	Candace Camp**THE COURTSHIP DANCE	2009-01-31	20.0	1	0.0	9780373773541
533	Carl Hiaasen**NATURE GIRL	2008-08-16	17.0	1	0.0	9780446581752
534	Carl Hiaasen**STAR ISLAND	2010-08-01	2.0	1	0.0	9780307272584
535	Carl Hiaasen**STAR ISLAND	2010-08-08	4.0	2	2.0	9780307272584
536	Carl Hiaasen**STAR ISLAND	2010-08-15	4.0	3	4.0	9780307272584
537	Carl Hiaasen**STAR ISLAND	2010-08-22	5.0	4	4.0	9780307272584
538	Carl Hiaasen**STAR ISLAND	2010-08-29	6.0	5	5.0	9780307272584
539	Carl Hiaasen**STAR ISLAND	2010-09-05	10.0	6	6.0	9780307272584
540	Carl Hiaasen**STAR ISLAND	2010-09-12	14.0	7	10.0	9780307272584
541	Carla Neggers**COLD PURSUIT	2008-11-01	19.0	1	0.0	9780778325536
542	Carla Neggers**COLD PURSUIT	2008-11-08	19.0	2	0.0	9780778325536
543	Carla Neggers**COLD RIVER	2009-12-12	18.0	1	0.0	9780778326557
544	Carlos Ruiz Zafón**THE ANGEL'S GAME	2009-06-20	3.0	1	0.0	9780767931113
545	Carlos Ruiz Zafón**THE ANGEL'S GAME	2009-06-27	5.0	2	3.0	9780767931113
546	Carlos Ruiz Zafón**THE ANGEL'S GAME	2009-07-04	8.0	3	5.0	9780767931113
547	Carlos Ruiz Zafón**THE ANGEL'S GAME	2009-07-11	13.0	4	8.0	9780767931113
548	Carlos Ruiz Zafón**THE ANGEL'S GAME	2009-07-25	14.0	5	0.0	9780767931113
549	Carlos Ruiz Zafón**THE ANGEL'S GAME	2009-08-01	18.0	0	0.0	9780767931113
550	Carlos Ruiz Zafón**THE ANGEL'S GAME	2010-05-30	19.0	1	0.0	9780767931113
551	Carlos Ruiz Zafón**THE SHADOW OF THE WIND	2009-06-27	18.0	1	0.0	9780143034902
552	Carlos Ruiz Zafón**THE SHADOW OF THE WIND	2009-07-04	16.0	2	18.0	9780143034902
553	Carlos Ruiz Zafón**THE SHADOW OF THE WIND	2009-07-11	15.0	3	16.0	9780143034902
554	Carlos Ruiz Zafón**THE SHADOW OF THE WIND	2009-07-18	15.0	4	15.0	9780143034902
555	Carlos Ruiz Zafón**THE SHADOW OF THE WIND	2009-07-25	15.0	5	15.0	9780143034902
556	Carlos Ruiz Zafón**THE SHADOW OF THE WIND	2009-08-01	17.0	6	15.0	9780143034902
557	Carlos Ruiz Zafón**THE SHADOW OF THE WIND	2009-08-08	15.0	7	17.0	9780143034902
558	Carlos Ruiz Zafón**THE SHADOW OF THE WIND	2009-09-05	19.0	8	0.0	9780143034902
559	Carlos Ruiz Zafón**THE SHADOW OF THE WIND	2009-09-12	20.0	9	19.0	9780143034902
560	Carly Phillips**HOT PROPERTY	2008-06-28	18.0	1	0.0	9780373773336
561	Carly Phillips**LOVE ME IF YOU DARE	2010-09-05	16.0	1	0.0	9780373774708
562	Carol Higgins Clark**CURSED	2009-04-11	9.0	1	0.0	9781416562177
563	Carol Higgins Clark**CURSED	2009-04-18	16.0	2	9.0	9781416562177
564	Carol Higgins Clark**WRECKED	2010-04-18	8.0	1	0.0	9781439170250
565	Carol Higgins Clark**WRECKED	2010-04-25	17.0	0	0.0	9781439170250
566	Carol O'Connell**BONE BY BONE	2009-11-14	19.0	1	0.0	9780425231050
567	Carol O'Connell**BONE BY BONE	2009-11-21	19.0	2	19.0	9780425231050
568	Carrie Vaughn**KITTY AND THE DEAD MAN’S HAND	2009-01-31	13.0	1	0.0	9780446199537
569	Carrie Vaughn**KITTY GOES TO WAR	2010-07-04	17.0	1	0.0	9780765365613
570	Carrie Vaughn**KITTY RAISES HELL	2009-02-28	18.0	1	0.0	9780446199544
571	Carrie Vaughn**KITTY'S HOUSE OF HORRORS	2010-01-10	16.0	1	0.0	9780446199551
572	Catherine Anderson**COMANCHE HEART	2009-06-06	19.0	1	0.0	9780451226730
573	Catherine Anderson**EARLY DAWN	2010-01-03	14.0	1	0.0	9780451228741
574	Catherine Anderson**EARLY DAWN	2010-01-10	15.0	2	14.0	9780451228741
575	Catherine Anderson**EARLY DAWN	2010-01-17	16.0	3	15.0	9780451228741
576	Catherine Anderson**EARLY DAWN	2010-01-24	20.0	4	16.0	9780451228741
577	Catherine Anderson**INDIGO BLUE	2010-05-09	17.0	1	0.0	9780451229724
578	Catherine Anderson**INDIGO BLUE	2010-05-16	14.0	2	17.0	9780451229724
579	Catherine Anderson**STAR BRIGHT	2009-01-10	12.0	1	0.0	9780451225719
580	Catherine Anderson**STAR BRIGHT	2009-01-17	11.0	2	0.0	9780451225719
581	Catherine Anderson**STAR BRIGHT	2009-01-24	18.0	3	0.0	9780451225719
582	Catherine Coulter**DOUBLE TAKE	2008-06-28	2.0	1	0.0	9780515144697
583	Catherine Coulter**DOUBLE TAKE	2008-07-05	1.0	2	0.0	9780515144697
584	Catherine Coulter**DOUBLE TAKE	2008-07-12	2.0	3	0.0	9780515144697
585	Catherine Coulter**DOUBLE TAKE	2008-07-19	2.0	4	0.0	9780515144697
586	Catherine Coulter**DOUBLE TAKE	2008-07-26	4.0	5	0.0	9780515144697
587	Catherine Coulter**DOUBLE TAKE	2008-08-02	17.0	6	0.0	9780515144697
588	Catherine Coulter**KNOCKOUT	2009-06-20	1.0	1	0.0	9780399155840
589	Catherine Coulter**KNOCKOUT	2009-06-27	3.0	2	1.0	9780399155840
590	Catherine Coulter**KNOCKOUT	2009-07-04	4.0	3	3.0	9780399155840
591	Catherine Coulter**KNOCKOUT	2009-07-11	14.0	4	4.0	9780399155840
592	Catherine Coulter**KNOCKOUT	2009-07-18	20.0	0	0.0	9780399155840
593	Catherine Coulter**KNOCKOUT	2010-07-04	6.0	1	0.0	9780399155840
594	Catherine Coulter**KNOCKOUT	2010-07-11	4.0	2	6.0	9780399155840
595	Catherine Coulter**KNOCKOUT	2010-07-18	6.0	3	4.0	9780399155840
596	Catherine Coulter**KNOCKOUT	2010-07-25	7.0	4	6.0	9780399155840
597	Catherine Coulter**KNOCKOUT	2010-08-01	19.0	5	7.0	9780399155840
598	Catherine Coulter**TAILSPIN	2008-06-28	3.0	1	0.0	9780399155031
599	Catherine Coulter**TAILSPIN	2008-07-05	4.0	2	3.0	9780399155031
600	Catherine Coulter**TAILSPIN	2008-07-12	8.0	3	4.0	9780399155031
601	Catherine Coulter**TAILSPIN	2008-07-19	11.0	4	8.0	9780399155031
602	Catherine Coulter**TAILSPIN	2008-07-26	17.0	0	0.0	9780399155031
603	Catherine Coulter**TAILSPIN	2009-07-11	2.0	1	0.0	9780399155031
604	Catherine Coulter**TAILSPIN	2009-07-18	1.0	2	2.0	9780399155031
605	Catherine Coulter**TAILSPIN	2009-07-25	3.0	3	1.0	9780399155031
606	Catherine Coulter**TAILSPIN	2009-08-01	14.0	4	3.0	9780399155031
607	Catherine Coulter**THE VALCOURT HEIRESS	2010-10-10	19.0	0	0.0	9780399156755
608	Catherine Coulter**WHIPLASH	2010-06-20	5.0	1	0.0	9780399156533
609	Catherine Coulter**WHIPLASH	2010-06-27	8.0	2	5.0	9780399156533
610	Catherine Coulter**WHIPLASH	2010-07-04	12.0	3	8.0	9780399156533
