	asin	author	author_title	isbn10	isbn13	list_date	num_wks_on_list	rank_last_wk	rank_this_wk	title
12650		 Nick Bantock.	 Nick Bantock.**SABINE'S NOTEBOOK		9780732907600	1992-12-06	10	10	12	SABINE'S NOTEBOOK
12651		 Nelson DeMille.	 Nelson DeMille.**THE GENERAL'S DAUGHTER		9780446513067	1992-12-06	5	5	9	THE GENERAL'S DAUGHTER
12652		 James A. Michener.	 James A. Michener.**MEXICO		9780679418443	1992-12-06	7	4	3	MEXICO
12653		 Robert James Waller.	 Robert James Waller.**THE BRIDGES OF MADISON COUNTY		9781405643795	1992-12-06	19	12	7	THE BRIDGES OF MADISON COUNTY
12654		 John Grisham.	 John Grisham.**THE PELICAN BRIEF		9781875980123	1992-12-06	41	6	5	THE PELICAN BRIEF
12655		 Stephen King.	 Stephen King.**GERALD'S GAME		9781568950051	1992-12-06	23	11	11	GERALD'S GAME
12656		 Sidney Sheldon.	 Sidney Sheldon.**THE STARS SHINE DOWN		9780007386857	1992-12-06	8	10	8	THE STARS SHINE DOWN
12657		 Anne Rice.	 Anne Rice.**THE TALE OF THE BODY THIEF		9780679411628	1992-12-06	9	3	4	THE TALE OF THE BODY THIEF
12658		 Stephen King.	 Stephen King.**DOLORES CLAIBORNE		9780451979049	1992-12-06	3	1	1	DOLORES CLAIBORNE
12659		 Douglas Adams.	 Douglas Adams.**MOSTLY HARMLESS		9781558005686	1992-12-06	8	8	10	MOSTLY HARMLESS
12660		 Martin Cruz Smith.	 Martin Cruz Smith.**RED SQUARE		9788804372431	1992-12-06	4	0	15	RED SQUARE
12661		 Danielle Steel.	 Danielle Steel.**MIXED BLESSINGS		9788611147079	1992-12-06	2	5	2	MIXED BLESSINGS
12662		 Dick Francis.	 Dick Francis.**DRIVING FORCE		9780330329514	1992-12-06	8	13	13	DRIVING FORCE
12663		 Richard Paul Evans.	 Richard Paul Evans.**THE CHRISTMAS BOX		9781566840286	1995-11-12	4	5	2	THE CHRISTMAS BOX
12664		 James Redfield.	 James Redfield.**THE CELESTINE PROPHECY		9783453189317	1995-11-12	91	8	9	THE CELESTINE PROPHECY
12665		 Nicholas Evans.	 Nicholas Evans.**THE HORSE WHISPERER		9780552146548	1995-11-12	10	4	5	THE HORSE WHISPERER
12666		 Michael Crichton.	 Michael Crichton.**THE LOST WORLD		9780783815893	1995-11-12	8	1	1	THE LOST WORLD
12667		 Mary Higgins Clark.	 Mary Higgins Clark.**SILENT NIGHT		9780754073994	1995-11-12	6	2	3	SILENT NIGHT
12668		 Pat Conroy.	 Pat Conroy.**BEACH MUSIC		9780385202008	1995-11-12	20	14	14	BEACH MUSIC
12669		 Barbara Taylor Bradford.	 Barbara Taylor Bradford.**LOVE IN ANOTHER TOWN		9780060176846	1995-11-12	5	15	13	LOVE IN ANOTHER TOWN
12670		 Margaret Weis and Tracy Hickman.	 Margaret Weis and Tracy Hickman.**DRAGONS OF SUMMER FLAME		9781565115859	1995-11-12	1	0	15	DRAGONS OF SUMMER FLAME
12671		 Tony Hillerman.	 Tony Hillerman.**FINDING MOON		9780060547929	1995-11-12	5	11	10	FINDING MOON
12672		 Amy Tan.	 Amy Tan.**THE HUNDRED SECRET SENSES		9780786205974	1995-11-12	4	3	6	THE HUNDRED SECRET SENSES
12673		 Umberto Eco.	 Umberto Eco.**THE ISLAND OF THE DAY BEFORE		9789630764254	1995-11-12	2	12	11	THE ISLAND OF THE DAY BEFORE
12674		 Chuck Palahniuk.	 Chuck Palahniuk.**DIARY		9788852039683	2003-09-14	7	2	1	DIARY
12675		 Barbara Kingsolver.	 Barbara Kingsolver.**PRODIGAL SUMMER		9781442072503	2001-01-14	13	8	1	PRODIGAL SUMMER
12676		 Steve Martini.	 Steve Martini.**THE JUDGE		9781464047800	1996-01-28	4	8	9	THE JUDGE
12677		 Salman Rushdie.	 Salman Rushdie.**THE MOOR'S LAST SIGH		9783426607046	1996-01-28	2	12	13	THE MOOR'S LAST SIGH
12678		 W. E. B. Griffin.	 W. E. B. Griffin.**BEHIND THE LINES		9780399140860	1996-01-28	4	4	5	BEHIND THE LINES
12679		 Nicholas Evans.	 Nicholas Evans.**THE HORSE WHISPERER		9780552146548	1996-01-28	21	3	2	THE HORSE WHISPERER
12680		 Robin Cook.	 Robin Cook.**CONTAGION		9780333662793	1996-01-28	3	5	4	CONTAGION
12681		 Danielle Steel.	 Danielle Steel.**FIVE DAYS IN PARIS		9780739314449	1996-01-28	11	2	3	FIVE DAYS IN PARIS
12682		 Clive Cussler.	 Clive Cussler.**SHOCK WAVE		9781471127144	1996-01-28	8	7	8	SHOCK WAVE
12683		 LaVyrle Spencer.	 LaVyrle Spencer.**THAT CAMDEN SUMMER		9780708989494	1996-01-28	1	0	15	THAT CAMDEN SUMMER
12684		 David Baldacci.	 David Baldacci.**ABSOLUTE POWER		9780684820774	1996-01-28	1	0	14	ABSOLUTE POWER
12685		 Jonathan Kellerman.	 Jonathan Kellerman.**THE WEB		9780553089219	1996-01-28	4	6	6	THE WEB
12686		 Dean Koontz.	 Dean Koontz.**INTENSITY		9780679425250	1996-01-28	1	4	1	INTENSITY
12687		 Michael Crichton.	 Michael Crichton.**THE LOST WORLD		9780783815893	1996-01-28	19	10	12	THE LOST WORLD
12688		 James Redfield.	 James Redfield.**THE CELESTINE PROPHECY		9783453189317	1996-01-28	102	9	10	THE CELESTINE PROPHECY
12689		 Milan Kundera.	 Milan Kundera.**IMMORTALITY		9789571302782	1991-06-16	5	9	1	IMMORTALITY
12690		 Terry Brooks.	 Terry Brooks.**THE SCIONS OF SHANNARA		9788804338888	1990-02-25	1	0	4	THE SCIONS OF SHANNARA
12691	B00FO60AZA	 James A. Michener	 James A. Michener**CARIBBEAN	0812974921	9780812974928	1990-02-25	17	9	10	CARIBBEAN
12692		THE PLACES YOU'LL GO!  Dr. Seuss.	THE PLACES YOU'LL GO!  Dr. Seuss.**OH		9780007413577	1990-02-25	3	1	2	OH
12693		 P. D. James.	 P. D. James.**DEVICES AND DESIRES		9780816150441	1990-02-25	1	7	1	DEVICES AND DESIRES
12694		 Clive Barker.	 Clive Barker.**THE GREAT AND SECRET SHOW		9780006176954	1990-02-25	4	15	14	THE GREAT AND SECRET SHOW
12695	 	 Jimmy Buffett	 Jimmy Buffett**TALES FROM MARGARITAVILLE	0156026988	9780156026987	1990-02-25	21	13	15	TALES FROM MARGARITAVILLE
12696	B005CRQ2DU	 Thomas Pynchon	 Thomas Pynchon**VINELAND	3499136287	9783499136283	1990-02-25	8	10	9	VINELAND
12697		 W. E. B. Griffin.	 W. E. B. Griffin.**COUNTERATTACK		9781436218375	1990-02-25	6	8	8	COUNTERATTACK
12698	B001RHOJTI	THE BAD PLACE  Dean R. Koontz	THE BAD PLACE  Dean R. Koontz**THE BAD PLACE by Dean R. Koontz	0425195481	9780425195482	1990-02-25	7	3	3	THE BAD PLACE by Dean R. Koontz
12699	B000OIZV4I	 Jack Higgins	 Jack Higgins**COLD HARBOUR	0425193209	9780425193204	1990-02-25	8	7	13	COLD HARBOUR
12700	B001QEAQQ2	 Tom Clancy	 Tom Clancy**CLEAR AND PRESENT DANGER	0425144372	9780425144374	1990-02-25	28	4	5	CLEAR AND PRESENT DANGER
12701		 Gore Vidal.	 Gore Vidal.**HOLLYWOOD		9780517107102	1990-02-25	4	11	11	HOLLYWOOD
12702	B001TLZF8Q	 Danielle Steel	 Danielle Steel**DADDY	9953299005	9789953299006	1990-02-25	17	5	12	DADDY
12703	 	 Judith Michael	 Judith Michael**A RULING PASSION	0671899589	9780671899585	1990-02-25	8	6	6	A RULING PASSION
12704		 Louis L'Amour.	 Louis L'Amour.**THE LONESOME GODS		9780816137138	1983-04-03	3	4	4	THE LONESOME GODS
12705		 Stephen King.	 Stephen King.**CHRISTINE		9780670220267	1983-04-03	2	3	3	CHRISTINE
12706		 James A. Michener.	 James A. Michener.**SPACE		9780552122832	1983-04-03	29	9	8	SPACE
12707		 John le Carré.	 John le Carré.**THE LITTLE DRUMMER GIRL		9780394530154	1983-04-03	1	5	1	THE LITTLE DRUMMER GIRL
12708		 Arthur C. Clarke.	 Arthur C. Clarke.**2010: ODYSSEY TWO		9788440644091	1983-04-03	23	7	12	2010: ODYSSEY TWO
12709		 Stephen R. Donaldson.	 Stephen R. Donaldson.**WHITE GOLD WIELDER		9780517485989	1983-04-03	2	2	2	WHITE GOLD WIELDER
12710		 Joseph Wambaugh.	 Joseph Wambaugh.**THE DELTA STAR		9780688019129	1983-04-03	6	5	7	THE DELTA STAR
12711		 Sidney Sheldon.	 Sidney Sheldon.**MASTER OF THE GAME		9781568650920	1983-04-03	33	10	11	MASTER OF THE GAME
12712		 Barbara Taylor Bradford.	 Barbara Taylor Bradford.**VOICE OF THE HEART		9780553239201	1983-04-03	3	6	5	VOICE OF THE HEART
12713		 Fred Mustard Stewart.	 Fred Mustard Stewart.**ELLIS ISLAND		9788432240119	1983-04-03	9	12	13	ELLIS ISLAND
12714		 Dick Francis.	 Dick Francis.**BANKER		9780816136049	1983-04-03	3	8	6	BANKER
12715		 Marion Zimmer Bradley.	 Marion Zimmer Bradley.**THE MISTS OF AVALON		9788830406827	1983-04-03	9	13	14	THE MISTS OF AVALON
12716		 Judith Krantz.	 Judith Krantz.**MISTRAL'S DAUGHTER		9781299207837	1983-04-03	23	14	15	MISTRAL'S DAUGHTER
12717		 Jean M. Auel.	 Jean M. Auel.**THE VALLEY OF HORSES		9788495353627	1983-04-03	33	11	9	THE VALLEY OF HORSES
12718		 John Gardner.	 John Gardner.**ICEBREAKER		9780857820495	1983-04-03	1	0	10	ICEBREAKER
12719		 Irving Wallace.	 Irving Wallace.**THE R DOCUMENT		9780671222291	1976-05-16	8	5	4	THE R DOCUMENT
12720		 Peter Benchley.	 Peter Benchley.**THE DEEP		9780553104226	1976-05-16	1	0	10	THE DEEP
12721		 Helen MacInnes.	 Helen MacInnes.**AGENT IN PLACE		9781781164303	1976-05-16	3	9	8	AGENT IN PLACE
12722		 Gore Vidal.	 Gore Vidal.**1876		9780345301086	1976-05-16	1	11	1	1876
12723		 Robert Ludlum.	 Robert Ludlum.**THE GEMINI CONTENDERS		9780862202545	1976-05-16	11	4	5	THE GEMINI CONTENDERS
12724		 Joseph Wambaugh.	 Joseph Wambaugh.**THE CHOIRBOYS		9780752851310	1976-05-16	27	6	7	THE CHOIRBOYS
12725		 Ira Levin.	 Ira Levin.**THE BOYS FROM BRAZIL		9781453217597	1976-05-16	11	7	6	THE BOYS FROM BRAZIL
12726		 Sidney Sheldon.	 Sidney Sheldon.**A STRANGER IN THE MIRROR		9780446612425	1976-05-16	5	3	3	A STRANGER IN THE MIRROR
12727		 Leon Uris.	 Leon Uris.**TRINITY		9780553258462	1976-05-16	10	2	2	TRINITY
12728		 Mario Puzo.	 Mario Puzo.**THE FOURTH K		9780330300940	1991-02-03	9	1	1	THE FOURTH K
12729		 Timothy Zahn.	 Timothy Zahn.**THE LAST COMMAND		9783641078317	1993-05-16	6	6	1	THE LAST COMMAND
12730		 Garrison Keillor.	 Garrison Keillor.**LAKE WOBEGON DAYS		9781598873290	1985-11-24	15	2	2	LAKE WOBEGON DAYS
12731		 L. Ron Hubbard.	 L. Ron Hubbard.**THE INVADERS PLAN		9780884044840	1985-11-24	2	14	13	THE INVADERS PLAN
12732		 Stephen King.	 Stephen King.**SKELETON CREW		9785170493654	1985-11-24	25	13	12	SKELETON CREW
12733		 Anne Tyler.	 Anne Tyler.**THE ACCIDENTAL TOURIST		9780762102501	1985-11-24	12	7	9	THE ACCIDENTAL TOURIST
12734		 Jean M. Auel.	 Jean M. Auel.**THE MAMMOTH HUNTERS		9782258059306	1985-11-24	3	1	1	THE MAMMOTH HUNTERS
12735		 Kurt Vonnegut.	 Kurt Vonnegut.**GALAPAGOS		9788845216503	1985-11-24	8	6	6	GALAPAGOS
12736		 Joseph Wambaugh.	 Joseph Wambaugh.**THE SECRETS OF HARRY BRIGHT		9780718126995	1985-11-24	10	11	10	THE SECRETS OF HARRY BRIGHT
12737		 Jackie Collins.	 Jackie Collins.**LUCKY		9788328009646	1985-11-24	16	8	14	LUCKY
12738		 Danielle Steel.	 Danielle Steel.**SECRETS		9780816140138	1985-11-24	7	4	4	SECRETS
12739		 Carl Sagan.	 Carl Sagan.**CONTACT		9780671570439	1985-11-24	9	5	5	CONTACT
12740		 Anne Rice.	 Anne Rice.**THE VAMPIRE LESTAT		9783442453511	1985-11-24	4	10	11	THE VAMPIRE LESTAT
12741		 James A. Michener.	 James A. Michener.**TEXAS		9781306190510	1985-11-24	9	3	3	TEXAS
12742		 Dominick Dunne.	 Dominick Dunne.**THE TWO MRS. GRENVILLES		9780553173055	1985-11-24	16	0	16	THE TWO MRS. GRENVILLES
12743		 Robertson Davies.	 Robertson Davies.**WHAT'S BRED IN THE BONE		9780140097115	1985-11-24	1	0	15	WHAT'S BRED IN THE BONE
12744		 Stephen Birmingham.	 Stephen Birmingham.**THE AUERBACH WILL		9780425071014	1983-10-23	7	8	7	THE AUERBACH WILL
12745		 Judith Rossner.	 Judith Rossner.**AUGUST		9780395860069	1983-10-23	13	5	9	AUGUST
12746		 Stephen King.	 Stephen King.**CHRISTINE		9780670220267	1983-10-23	31	12	12	CHRISTINE
12747		 Mark Helprin.	 Mark Helprin.**WINTER'S TALE		9788426422446	1983-10-23	7	7	11	WINTER'S TALE
12748		 Jackie Collins.	 Jackie Collins.**HOLLYWOOD WIVES		9780671492274	1983-10-23	14	4	5	HOLLYWOOD WIVES
12749		 Jacqueline Briskin.	 Jacqueline Briskin.**EVERYTHING AND MORE		9780425090770	1983-10-23	7	9	10	EVERYTHING AND MORE
12750		 Umberto Eco.	 Umberto Eco.**THE NAME OF THE ROSE		9788497592581	1983-10-23	20	2	3	THE NAME OF THE ROSE
12751		 Stephen King.	 Stephen King.**PET SEMATARY		9785170686773	1983-10-23	1	0	4	PET SEMATARY
12752		 Nora Ephron.	 Nora Ephron.**HEARTBURN		9780816136162	1983-10-23	28	14	15	HEARTBURN
12753		 James A. Michener.	 James A. Michener.**POLAND		9780436279683	1983-10-23	10	1	1	POLAND
12754		 Tom Clancy.	 Tom Clancy.**THE CARDINAL OF THE KREMLIN		9781400000876	1988-09-25	10	1	1	THE CARDINAL OF THE KREMLIN
12755		 Gabriel Garcia Marquez.	 Gabriel Garcia Marquez.**LOVE IN THE TIME OF CHOLERA		9783423113601	1988-09-25	25	11	10	LOVE IN THE TIME OF CHOLERA
12756		 Louise Erdrich.	 Louise Erdrich.**TRACKS		9780805008951	1988-09-25	1	0	12	TRACKS
12757		 Diane Duane.	 Diane Duane.**SPOCK'S WORLD		9780330312479	1988-09-25	5	5	5	SPOCK'S WORLD
12758		 Peter Straub.	 Peter Straub.**KOKO		9780517052334	1988-09-25	2	13	9	KOKO
12759		 James A. Michener.	 James A. Michener.**ALASKA		9780436279706	1988-09-25	15	4	4	ALASKA
12760		 Joan Collins.	 Joan Collins.**PRIME TIME		9780712623957	1988-09-25	1	0	11	PRIME TIME
12761		 Judith Krantz.	 Judith Krantz.**TILL WE MEET AGAIN		9780896212282	1988-09-25	9	3	3	TILL WE MEET AGAIN
12762		 Rosamunde Pilcher.	 Rosamunde Pilcher.**THE SHELL SEEKERS		9789635488841	1988-09-25	34	10	7	THE SHELL SEEKERS
12763		 Erich Segal.	 Erich Segal.**DOCTORS		9781322666471	1988-09-25	11	7	15	DOCTORS
12764		 Tom Wolfe.	 Tom Wolfe.**THE BONFIRE OF THE VANITIES		9780553381344	1988-09-25	49	8	8	THE BONFIRE OF THE VANITIES
12765		 Thomas Harris.	 Thomas Harris.**THE SILENCE OF THE LAMBS		9789624510287	1988-09-25	5	6	6	THE SILENCE OF THE LAMBS
12766		 David Eddings.	 David Eddings.**DEMON LORD OF KARANDA		9780552130196	1988-09-25	7	14	14	DEMON LORD OF KARANDA
12767		 Anne Tyler.	 Anne Tyler.**BREATHING LESSONS		9782234063303	1988-09-25	3	2	2	BREATHING LESSONS
12768		 W. E. B. Griffin.	 W. E. B. Griffin.**THE AVIATORS		9780399136832	1988-09-25	4	15	13	THE AVIATORS
12769		 Lilian Jackson Braun.	 Lilian Jackson Braun.**THE CAT WHO TAILED A THIEF		9781590074923	1997-02-16	3	11	1	THE CAT WHO TAILED A THIEF
12770		 Danielle Steel.	 Danielle Steel.**LEAP OF FAITH		9780552146395	2001-09-02	10	0	15	LEAP OF FAITH
12771		 Sandra Brown.	 Sandra Brown.**ENVY		9780446611800	2001-09-02	1	0	2	ENVY
12772		 Lalita Tademy.	 Lalita Tademy.**CANE RIVER		9780759592711	2001-09-02	11	4	8	CANE RIVER
12773		 John Irving.	 John Irving.**THE FOURTH HAND		9782744160615	2001-09-02	9	9	12	THE FOURTH HAND
12774		 Alice Hoffman.	 Alice Hoffman.**BLUE DIARY		9780739419168	2001-09-02	6	12	14	BLUE DIARY
12775		 Robert Crais.	 Robert Crais.**HOSTAGE		9781407210957	2001-09-02	4	10	10	HOSTAGE
12776		 Robin Cook.	 Robin Cook.**SHOCK		9780754017370	2001-09-02	1	0	5	SHOCK
12777		 Catherine Coulter.	 Catherine Coulter.**HEMLOCK BAY		9785170183517	2001-09-02	4	3	6	HEMLOCK BAY
12778		 Barbara Delinsky.	 Barbara Delinsky.**THE WOMAN NEXT DOOR		9780786235100	2001-09-02	5	6	11	THE WOMAN NEXT DOOR
12779		 Garrison Keillor.	 Garrison Keillor.**LAKE WOBEGON SUMMER 1956		9780571210145	2001-09-02	1	0	7	LAKE WOBEGON SUMMER 1956
12780		 Nicholas Evans.	 Nicholas Evans.**THE SMOKE JUMPER		9780593045251	2001-09-02	2	5	3	THE SMOKE JUMPER
12781		 E. Lynn Harris.	 E. Lynn Harris.**ANY WAY THE WIND BLOWS		9780786257928	2001-09-02	8	7	13	ANY WAY THE WIND BLOWS
12782		 Faye Kellerman.	 Faye Kellerman.**THE FORGOTTEN		9780747259244	2001-09-02	3	8	9	THE FORGOTTEN
12783		 James Patterson.	 James Patterson.**SUZANNE'S DIARY FOR NICHOLAS		9788373111851	2001-09-02	7	2	4	SUZANNE'S DIARY FOR NICHOLAS
12784		 J. A. Jance.	 J. A. Jance.**PARADISE LOST		9780060010447	2001-09-02	0	0	16	PARADISE LOST
12785		 Clive Cussler.	 Clive Cussler.**VALHALLA RISING		9780786238187	2001-09-02	1	3	1	VALHALLA RISING
12786		 Amanda Quick.	 Amanda Quick.**AFFAIR		9780753184448	1997-05-04	3	6	8	AFFAIR
12787		 Arthur C. Clarke.	 Arthur C. Clarke.**3001: THE FINAL ODYSSEY		9788378580157	1997-05-04	10	10	11	3001: THE FINAL ODYSSEY
12788		 John Sandford.	 John Sandford.**THE NIGHT CREW		9780425162903	1997-05-04	4	4	5	THE NIGHT CREW
12789		 Jan Karon.	 Jan Karon.**OUT TO CANAAN		9780143059240	1997-05-04	3	7	7	OUT TO CANAAN
12790		 Lawrence Sanders.	 Lawrence Sanders.**MCNALLY'S GAMBLE		9781453298299	1997-05-04	5	8	13	MCNALLY'S GAMBLE
12791		 James Redfield.	 James Redfield.**THE CELESTINE PROPHECY		9783453189317	1997-05-04	161	12	14	THE CELESTINE PROPHECY
12792		 Norman Mailer.	 Norman Mailer.**THE GOSPEL ACCORDING TO THE SON		9780316641685	1997-05-04	2	13	9	THE GOSPEL ACCORDING TO THE SON
12793		 Robert B. Parker.	 Robert B. Parker.**SMALL VICES		9781568954660	1997-05-04	10	5	10	SMALL VICES
12794		 Robin Cook.	 Robin Cook.**CHROMOSOME 6		9788401620492	1997-05-04	7	11	12	CHROMOSOME 6
12795		 Danielle Steel.	 Danielle Steel.**THE RANCH		9780593034361	1997-05-04	5	3	3	THE RANCH
12796		 Mary Higgins Clark.	 Mary Higgins Clark.**PRETEND YOU DON'T SEE HER		9788820025793	1997-05-04	4	1	1	PRETEND YOU DON'T SEE HER
12797		 Maeve Binchy.	 Maeve Binchy.**EVENING CLASS		9780614279375	1997-05-04	11	0	15	EVENING CLASS
12798		 Nicholas Sparks.	 Nicholas Sparks.**THE NOTEBOOK		9788478883356	1997-05-04	30	5	6	THE NOTEBOOK
12799		 John Grisham.	 John Grisham.**THE PARTNER		9780553455533	1997-05-04	10	2	2	THE PARTNER
12800		 Garrison Keillor.	 Garrison Keillor.**LAKE WOBEGON SUMMER 1956		9780571210145	2001-09-09	2	7	1	LAKE WOBEGON SUMMER 1956
12801		 Nelson DeMille.	 Nelson DeMille.**THE LION'S GAME		9780446587471	2000-02-27	7	64	1	THE LION'S GAME
12802		 Nelson DeMille.	 Nelson DeMille.**THE LION'S GAME		9780446587471	2000-02-20	7	5	1	THE LION'S GAME
12803		 James Redfield.	 James Redfield.**THE CELESTINE PROPHECY		9783453189317	1996-06-16	122	8	8	THE CELESTINE PROPHECY
12804		 John Grisham.	 John Grisham.**THE RUNAWAY JURY		9781856868136	1996-06-16	5	1	1	THE RUNAWAY JURY
12805		 Robert Jordan.	 Robert Jordan.**A CROWN OF SWORDS		9782265084094	1996-06-16	2	2	3	A CROWN OF SWORDS
12806		 Jane Mendelsohn.	 Jane Mendelsohn.**I WAS AMELIA EARHART		9780679776369	1996-06-16	8	10	6	I WAS AMELIA EARHART
12807		 Terry McMillan.	 Terry McMillan.**HOW STELLA GOT HER GROOVE BACK		9780451192004	1996-06-16	7	3	2	HOW STELLA GOT HER GROOVE BACK
12808		 James Redfield.	 James Redfield.**THE TENTH INSIGHT		9780733801136	1996-06-16	8	5	4	THE TENTH INSIGHT
12809		 Shel Silverstein.	 Shel Silverstein.**FALLING UP		9780001857179	1996-06-16	4	4	5	FALLING UP
12810		 Mary Higgins Clark.	 Mary Higgins Clark.**MOONLIGHT BECOMES YOU		9780684817507	1996-06-16	11	7	7	MOONLIGHT BECOMES YOU
12811		 Danielle Steel.	 Danielle Steel.**MALICE		9781409093046	1996-06-16	10	11	11	MALICE
12812		 Jack Higgins.	 Jack Higgins.**DRINK WITH THE DEVIL		9781101203620	1996-06-16	3	13	15	DRINK WITH THE DEVIL
12813		 Jeff Shaara.	 Jeff Shaara.**GODS AND GENERALS		9781322585390	1996-06-16	1	0	12	GODS AND GENERALS
12814		 Jeffrey Archer.	 Jeffrey Archer.**THE FOURTH ESTATE		9780330419086	1996-06-16	3	9	9	THE FOURTH ESTATE
12815		 John Sandford.	 John Sandford.**SUDDEN PREY		9780747218975	1996-06-16	6	12	13	SUDDEN PREY
12816		THE PLACES YOU'LL GO!  Dr. Seuss.	THE PLACES YOU'LL GO!  Dr. Seuss.**OH		9780007413577	1996-06-16	151	6	10	OH
12817		 Michael Dorris and Louise Erdrich.	 Michael Dorris and Louise Erdrich.**THE CROWN OF COLUMBUS		9780006544760	1991-05-19	3	15	1	THE CROWN OF COLUMBUS
12818		 Edward Rutherfurd.	 Edward Rutherfurd.**SARUM		9780517563380	1987-09-06	5	5	3	SARUM
12819		 Tom Clancy.	 Tom Clancy.**PATRIOT GAMES		9784167275709	1987-09-06	8	2	2	PATRIOT GAMES
12820		 Mary Higgins Clark.	 Mary Higgins Clark.**WEEP NO MORE		9780440295037	1987-09-06	12	4	6	WEEP NO MORE
12821		 Scott Turow.	 Scott Turow.**PRESUMED INNOCENT		9780446676441	1987-09-06	13	1	1	PRESUMED INNOCENT
12822		 Barbara Raskin.	 Barbara Raskin.**HOT FLASHES		9781555046514	1987-09-06	1	0	13	HOT FLASHES
12823		 James A. Michener.	 James A. Michener.**LEGACY		9780749319748	1987-09-06	3	6	4	LEGACY
12824		 Carrie Fisher.	 Carrie Fisher.**POSTCARDS FROM THE EDGE		9780330320313	1987-09-06	1	0	16	POSTCARDS FROM THE EDGE
12825		 Toni Morrison.	 Toni Morrison.**BELOVED		9781906100131	1987-09-06	1	0	12	BELOVED
12826		 Stephen King.	 Stephen King.**MISERY		9788497595353	1987-09-06	16	3	5	MISERY
12827		 Louis L'Amour.	 Louis L'Amour.**THE HAUNTED MESA		9780553051827	1987-09-06	19	8	8	THE HAUNTED MESA
12828		 Pat Conroy.	 Pat Conroy.**THE PRINCE OF TIDES		9783404114672	1987-09-06	44	7	9	THE PRINCE OF TIDES
12829		 Bruce Chatwin.	 Bruce Chatwin.**THE SONGLINES		9783596509508	1987-09-06	4	14	11	THE SONGLINES
12830		 Martha Grimes.	 Martha Grimes.**THE FIVE BELLS AND BLADEBONE		9780896212046	1987-09-06	3	12	14	THE FIVE BELLS AND BLADEBONE
12831		 Harold Coyle.	 Harold Coyle.**TEAM YANKEE		9780140147599	1987-09-06	1	0	15	TEAM YANKEE
12832		 Spiro T. Agnew.	 Spiro T. Agnew.**THE CANFIELD DECISION		9780872234529	1976-06-13	1	0	10	THE CANFIELD DECISION
12833		 Irving Wallace.	 Irving Wallace.**THE R DOCUMENT		9780671222291	1976-06-13	9	12	9	THE R DOCUMENT
12834		 Peter Benchley.	 Peter Benchley.**THE DEEP		9780553104226	1976-06-13	5	3	2	THE DEEP
12835		 Helen MacInnes.	 Helen MacInnes.**AGENT IN PLACE		9781781164303	1976-06-13	7	4	4	AGENT IN PLACE
12836		 Gore Vidal.	 Gore Vidal.**1876		9780345301086	1976-06-13	15	2	3	1876
12837		 Robert Ludlum.	 Robert Ludlum.**THE GEMINI CONTENDERS		9780862202545	1976-06-13	15	7	7	THE GEMINI CONTENDERS
12838		 Harold Robbins.	 Harold Robbins.**THE LONELY LADY		9781452041360	1976-06-13	4	6	5	THE LONELY LADY
12839		 Sidney Sheldon.	 Sidney Sheldon.**A STRANGER IN THE MIRROR		9780446612425	1976-06-13	9	5	6	A STRANGER IN THE MIRROR
12840		 Nicholas Meyer.	 Nicholas Meyer.**THE WEST END HORROR		9780708900987	1976-06-13	3	10	8	THE WEST END HORROR
12841		 Leon Uris.	 Leon Uris.**TRINITY		9780553258462	1976-06-13	1	14	1	TRINITY
12842		 Belva Plain.	 Belva Plain.**EVERGREEN		9780440132783	1979-04-15	38	12	10	EVERGREEN
12843		 Bernard Malamud.	 Bernard Malamud.**DUBIN'S LIVES		9780374144142	1979-04-15	6	8	8	DUBIN'S LIVES
12844		 Irving Wallace.	 Irving Wallace.**THE PIGEON PROJECT		9780552114202	1979-04-15	1	0	15	THE PIGEON PROJECT
12845		 John Cheever.	 John Cheever.**THE STORIES OF JOHN CHEEVER		9783832180317	1979-04-15	19	9	11	THE STORIES OF JOHN CHEEVER
12846		 Joseph Heller.	 Joseph Heller.**GOOD AS GOLD		9788071455707	1979-04-15	6	1	2	GOOD AS GOLD
12847		 James A. Michener.	 James A. Michener.**CHESAPEAKE		9782020053662	1979-04-15	35	4	4	CHESAPEAKE
12848		 Herman Wouk.	 Herman Wouk.**WAR AND REMEMBRANCE		9780316172141	1979-04-15	28	3	5	WAR AND REMEMBRANCE
12849		 Arthur Hailey.	 Arthur Hailey.**OVERLOAD		9780553170214	1979-04-15	14	5	6	OVERLOAD
12850		 Neal Travis.	 Neal Travis.**MANHATTAN		9780450044557	1979-04-15	5	11	13	MANHATTAN
12851		 Lucian K. Truscott IV.	 Lucian K. Truscott IV.**DRESS GRAY		9781937957643	1979-04-15	10	10	9	DRESS GRAY
12852		 John Updike.	 John Updike.**THE COUP		9780233970943	1979-04-15	17	14	14	THE COUP
12853		 Robert Ludlum.	 Robert Ludlum.**THE MATARESE CIRCLE		9782253034759	1979-04-15	6	2	1	THE MATARESE CIRCLE
12854		 Ruth Beebe Hill.	 Ruth Beebe Hill.**HANTA YO		9780446321440	1979-04-15	9	7	7	HANTA YO
12855		 Len Deighton.	 Len Deighton.**SS-GB		9780745134116	1979-04-15	6	6	3	SS-GB
12856		 Peter Straub.	 Peter Straub.**GHOST STORY		9780965723138	1979-04-15	1	0	12	GHOST STORY
12857		 Nelson DeMille.	 Nelson DeMille.**THE GOLD COAST		9780679423478	1990-06-17	10	15	14	THE GOLD COAST
